rating,cleaned_review
5,"Absolutely loved it here! Ordered the chicken burger, mushroom pasta and chicken momo, and the dishes exceeded all our expectations. Best restaurant we've eaten at in Nepal so far! Food was also very cheap, nearly half the price of other restaurants we went to and the ambience and vibe was unmatched. 10/10, would definitely recommend to everyone!"
4,Nice ambience and good vibes in an old heritage renovated house with Garden
2,"The ambience and atmosphere were truly impressive -- a great place to unwind and enjoy the setting. However, the food was quite disappointing. Vegetarian options were particularly underwhelming, both in variety, quality, and quantity."
5,Food is tasty and the price is relatively cheaper for the quality. Very peaceful and aesthetic ambience. Really a good place to hangout with friends.
5,"Cocktails exceptional (recommend the whiskey sour), great mix of Nepali and western dishes and a beautiful garden with aesthetic architecture and lighting"
5,"I visited Patan for 2 days and it's my favourite restaurant. Food is good and wine too.

Service is not as good as the food though. One waiter was rather rude and generally, the service is slow.....so find elsewhere if you're super hungry.

I love their pasta dishes!"
4,"The atmosphere is overwhelming, loved the ambience. Service was also genuinely good. Food was also tasty enough but a bit expensive and may not be budget friendly for all. Overall a great place."
5,"Very nice.
But they should increase their veggie options.
Anyways a good place to rest."
5,Un giardino nascosto tra le vie caotiche di Patan.. piatti deliziosi e ben preparati (e lo dice un'italiana) bravi!
4,Hospitality and ambience in this restaurant is great. The menu is a mix of continental and Nepali cuisines (bit on a expensive side) but serves its value with the taste. A great varieties of cocktails and mocktails are also worth giving a try
5,"Super atmospheric garden between newari buildings, very friendly service by Tika and really delicious burgers! Highly recommended!"
3,"The ambience and service is really nice, but the peach iced tea was disappointing."
5,Really enjoyed our meal here and Tika was a lovely server.
3,"Cafe with good ambiance in Patan with cozy seating, but the food was underwhelming. Great presentation, weak flavors, and limited options."
5,"Great spot for a beer, in a calm and serene garden tucked away off a busy street. Came back for dinner and the veg thakali was good; portions could have been more generous but you do get refills!"
5,"Delicious food in a beautiful garden. We ate here a couple of times during our stay and everything was just right, from the friendly service to the tasty food. Our favourite was the thakali set. Yum! Sorry for no photos, but we were too busy enjoying our meal."
5,Ochen atmosfernoe mesto s priyatnoy energetikoy 
5,Gatekeeping worthy.
5,Very nice Service by Tika. Friendly and attentive.
5,"Il Caffe espresso e buonissimo (parola di italiana), super consigliato!"
5,"just had some drinks, definitely gonna go again to try some food

the place was so nice i could sit there the whole day, with a touch of greenery, it had so much space than we had expected, the staff were also nice."
4,The ambience is super good and the staffs are really humble and helpful too. I had ordered coffee and it was quite good as well
4,Virkelig dejlig oase med en meget charmerende have. Meget laekker mad og tak til Mandy som er den hyggeligste smilende tjener .
1,"Outside ambiance, nothing is recommended for the restaurant.  Food does not have any salt, portion sizes are very small (one pasta is not even sufficient for kids), much higher prices compared to local places."
4,"Wonderful place located in a heritage structure and has a garden tucked away in the back. Food was nice, service was warm and friendly."
5,"Peaceful place, great food, very friendly staff and reasonable prices. Highly recommended."
4,The thing about a garden along with a cafe is very fascinating and unique in Kathmandu. Definitely visit
2,"The ambience of the place was truly impressive, creating a wonderful atmosphere that was hard to beat. Additionally, the cleanliness was remarkable, contributing to an overall feeling of comfort. However, the highlight was unfortunately overshadowed by the food, which I found to be quite disappointing; even the Newari cuisine, which I had looked forward to, did not meet my expectations."
2,"My penne arrabbiata was incredibly salty. The margarita pizza was flavorless. The grilled veggies and garlic spinach on the side were good, but the portion sizes were laughably small. All unforgivable at this price point. The worst meal we've had in Nepal!"
2,"vkl `l hpnym hpytsvt sbbh
l shvvh"
2,"Staff were nice. But the pasta was incredibly salty, and the spinach and vegetable sides were absolutely tiny.

The biggest disappointment though was my pizza - it had no flavour. I have no idea how the chef managed to do this, it was literally FLAVOURLESS - I have never ever experienced this before - the cheese, the tomato sauce, the base all had no taste.

If you're in the area and craving italian food, you should go to Fire & Ice. It's round the corner, it's the same price, and the taste/quality is SO MUCH BETTER!!!!!"
5,Heel lekker gegeten. Super service!
5,"Marco Polo Restaurant offers an exceptional dining experience with a warm ambiance and attentive service. The spuntini di polo appetizer was perfectly crispy, while the spaghetti seefood and grilled chicken souvlaki were both flavorful and beautifully presented. The volcano dessert was a delightful end to the meal. Highly recommend for anyone seeking delicious food and a welcoming atmosphere!"
5,Delicious pizza in Kathmandu!
5,Great Calzone! Perfectly cooked and full of flavour
1,"I recently ordered from Marco Polo Restaurant and had an extremely disappointing experience. I ordered the Peccato Al Fiume, and what I received was completely unacceptable. The portion size was tiny--just four slices of vegetables and a baby portion of macaroni with prawn. For the price I paid, the quantity and quality were nowhere near satisfactory.

Additionally, I ordered the Tuna Pizza, which was equally disappointing. It was completely tasteless, and to make matters worse, there was no tuna on the pizza at all. It felt like I was paying Rs. 2578 for a name rather than the actual dish.

I immediately reported this to Foodmandu, as it felt like the restaurant was blatantly overcharging and under-delivering. Marco Polo Restaurant needs to seriously improve its food quality, portion sizes, and pricing to avoid losing customers. As it stands, I won't be ordering from Marco polo restaurant again and recommened to other as well be aware this kind I'd restaurant just trying to rub the customers."
5,Great food. Amazing service. Highly recommend this place!!!
1,Europeans please do not be fooled by the reviews like I was  . This is the worst Italian restaurant in Asia I have ever been to ( the staff are lovely and the restaurant is pretty ) but the cheese ! It's an Italian restaurant and you serve me yak butter instead of feta cheese ? This was really shocking and gross because the quantity of butter was super fatty ( and I love butter but even I can't eat straight butter especially when I ordered feta and they just layer the pizza with butter instead ) . They also didn't put Parmesan in my pasta and charged me for the imported good without telling me until I questioned it because there was no cheese on my pasta instead. This  was disappointing as I came there for the cheese . I was gutted as I was so excited for cheese and believed the good reviews . I don't expect the same standards as Europe but butter instead of cheese ? And no Parmesan? You are NOT an Italian you are a  wood fire pizza with no passable cheese just rename yourself please or import the cheese and charge extra .
